Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-05,93.24
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-06,93.42
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-07,93.49
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-08,93.52
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-09,93.49
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-12,93.58
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-13,93.51
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-14,93.6
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-15,93.74
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202232-bond-2032-ca135087n597?miRedirects=1,"1,117606959,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117606959,1330,184&from=20260105&to=20260119",CA135087N597,CANADA 22/32,Canada,"Canada, Government of...","24,000,000,000",CAD,98.29,3/16/2022,2.000%,1000,,regular interest,,6/1/2032,6/1/2026,,2.0,6/1/2022,5/31/2032,No,2026-01-16,93.75
