Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-05,91.31
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-06,91.48
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-07,91.55
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-08,91.57
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-09,91.54
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-12,91.62
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-13,91.52
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-14,91.6
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-15,91.78
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202131-bond-2031-ca135087n266?miRedirects=1,"1,114466942,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,114466942,1330,184&from=20260105&to=20260119",CA135087N266,CANADA 21/31,Canada,"Canada, Government of...","32,000,000,000",CAD,97.91,10/25/2021,1.500%,1000,,regular interest,,12/1/2031,6/1/2026,,2.0,12/1/2021,11/30/2031,No,2026-01-16,91.78
