Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-05,97.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-06,97.68
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-07,98.03
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-08,97.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-09,98.025
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-12,97.99
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-13,97.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-14,98.17
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-15,98.23
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-16,98.25
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202334-bond-2034-ca135087r481?miRedirects=1,"1,131843886,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,131843886,1330,184&from=20260105&to=20260119",CA135087R481,CANADA 23/34,Canada,"Canada, Government of...","34,000,000,000",CAD,99.07,12/27/2023,3.000%,1000,,regular interest,,6/1/2034,6/1/2026,,2.0,6/1/2024,5/31/2034,No,2026-01-19,98.08
